feature,anova_f,anova_pvalue
communication_x_angry,0.20472222161848347,0.8149539500453615
long_x_unpleasant,0.2045171223087177,0.8151209528538087
weight_x_unpleasant,0.20255099436693863,0.8167236248974745
scene_x_unpleasant,0.19986209472578986,0.8189205849383703
speech_x_caused,0.19687582213283406,0.8213674725850465
face_x_sound,0.1942837189114367,0.8234973408061022
slow_x_number,0.19134271811751294,0.8259206100438722
face_x_harm,0.1898623995472716,0.827143043767248
head_x_unpleasant,0.1830733462933549,0.8327727103802502
pain_x_attention,0.17663657472349267,0.8381458045816698
sad_x_arousal,0.17592652224229702,0.8387406497905769
harm_sq,0.17286107613819676,0.8413135940903012
taste_x_caused,0.1712140196353631,0.8426993041198759
disgusted_x_attention,0.16899679276351162,0.8445683347776756
dark_x_duration,0.16431556632537922,0.8485281059552103
face_x_smell,0.15860349888946698,0.8533851239202717
color_x_cognition,0.15434722295833778,0.8570224233289545
sad_x_fearful,0.1508497295973123,0.8600229429525706
disgusted_x_fearful,0.14473028566165805,0.8652982608000778
cognition_x_fearful,0.14265463218170193,0.867094969239852
sound_x_cognition,0.14057459850180845,0.868899229392257
low_x_angry,0.13937132904415211,0.8699446895151146
communication_x_harm,0.1379775473385608,0.8711572560351489
harm_x_fearful,0.12834735500426547,0.8795818890462632
vision_x_long,0.12424468246855006,0.8831957858945814
speech_x_angry,0.11948209079840706,0.8874096968242251
speech_x_attention,0.11862127776876316,0.8881734914381707
dark_x_arousal,0.11780692425094469,0.8888966707613746
cognition_x_disgusted,0.11691036566888165,0.8896935357754456
unpleasant_x_fearful,0.11629733189472694,0.8902388158737408
social_x_disgusted,0.1137058786325574,0.8925475689184531
face_x_fearful,0.11105045888430316,0.8949195508748202
pattern_x_unpleasant,0.10961452728767522,0.8962048493719371
pain_x_long,0.10870277483527768,0.8970219190485718
music_x_consequential,0.10041499175717376,0.904483447824449
fearful,0.09614538705630948,0.9083516976341752
social_x_angry,0.0925307751510799,0.911639515402466
communication_x_disgusted,0.09251023594107369,0.9116582318011879
slow_x_speech,0.0867442748443094,0.9169277725275768
speech_x_disgusted,0.0851708793411941,0.9183710138585212
face_x_low,0.08495039249289797,0.9185734438749227
low_x_speech,0.0836283398838204,0.9197881672531569
speech_x_happy,0.07599072850333247,0.9268373896778243
complexity_x_speech,0.07390950392331813,0.9287676735920254
weight_x_angry,0.07363608696797505,0.9290215609874423
sad_x_attention,0.07205252949494911,0.9304933805359631
face_x_attention,0.07084357809803954,0.9316186035117491
speech_x_pleasant,0.0624246742316704,0.9394924400024806
face_x_scene,0.06150466804304657,0.9403569243836741
complexity_x_face,0.05333365582727716,0.9480699769952236
low_x_cognition,0.05262481849214151,0.9487420750037046
fearful_sq,0.05099321673497646,0.9502909298321259
pattern_x_disgusted,0.050905110393089474,0.9503746401068908
time_x_harm,0.047423583390731786,0.9536883935180438
sad_x_angry,0.04643746046548567,0.9546291035027169
dark_x_harm,0.0447141500402276,0.9562752907625759
dark_x_long,0.04431044988702729,0.9566613362972156
speech_x_needs,0.04379254709703012,0.9571568194531106
complexity_x_fearful,0.036886724771834516,0.9637883873566002
caused_x_sad,0.029989795178016317,0.9704574903161471
pain_x_fearful,0.029766753516512586,0.9706739364714457
scene_x_angry,0.028550914212943507,0.9718546756247477
dark_x_practice,0.027563671582805524,0.9728144789652857
dark_x_time,0.02591683289925533,0.9744176654743177
color_x_self,0.025413057794784453,0.974908617194496
speech_x_fearful,0.023350062440960818,0.9769216939384004
head_x_angry,0.016315195617686584,0.9838177924694212
temperature_x_caused,0.010464775320167891,0.9895900449208814
harm_x_sad,0.01016085715199964,0.9898908304219545
dark_x_social,0.0087730889758691,0.9912654617880254
complexity,4.422320023874554e-31,1.0
